name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Agrobacterium sp. RAC06	1842536	species	4964647	26	20	0.0
Hydrogenophaga sp. RAC07	1842537	species	4674684	21	15	0.0
Bosea sp. RAC05	1842539	species	5620120	54	37	0.0
Methyloversatilis sp. RAC08	1842540	species	3937190	24	21	0.0
Rhodoferax koreense	1842727	species	5895641	38	25	0.0
Sphingobium sp. RAC03	1843368	species	4369746	34	27	0.0
Acidaminococcales	1843488	order	0	1	0	0.0
Phaeobacter porticola	1844006	species	4207221	19	8	0.0
Brucella sp. 09RB8910	1844051	species	3592978	7	5	0.0
Candidatus Nitrosotenuis sp. AQ6f	1846278	species	1697207	4	2	0.0
Lactobacillus allii	1847728	species	2534178	35	17	0.0
Actinobacteria bacterium IMCC25003	1848255	species	1353947	5	4	0.0
Hafnia sp. CBA7124	1848580	species	4585298	26	4	0.0
Actinobacteria bacterium IMCC19121	1848754	species	1506415	12	9	0.0
Actinobacteria bacterium IMCC26077	1848755	species	1551612	5	4	0.0
Actinobacteria bacterium IMCC26103	1848756	species	1456516	9	6	0.0
Capnocytophaga stomatis	1848904	species	2831350	27	19	0.0
Exiguobacterium sp. U13-1	1849031	species	3208634	19	3	0.0
Arthrobacter sp. U41	1849032	species	4792631	18	12	0.0
Auricoccus indicus	1849491	species	1745789	47	33	0.0
Streptomyces sp. SAT1	1849967	species	7472530	81	51	0.0
Rhizorhabdus dicambivorans	1850238	species	5541299	31	21	0.0
Lutibacter sp. LPB0138	1850246	species	3426122	53	37	0.0
Rhodobacter sp. LPB0142	1850250	species	3780829	22	11	0.0
Tenacibaculum todarodis	1850252	species	3019213	46	37	0.0
Arcobacter sp. LPB0137	1850254	species	2866429	53	34	0.0
Arachidicoccus sp. BS20	1850526	species	3492500	35	29	0.0
Actinomyces sp. Chiba101	1851395	species	2877864	25	18	0.0
Cyanobium sp. NIES-981	1851505	species	3021545	23	17	0.0
Orrella dioscoreae	1851544	species	4848101	40	26	0.0
Murdochiella vaginalis	1852373	species	1671491	7	7	0.0
Ezakiella massiliensis	1852374	species	1741785	19	15	0.0
Actinomyces pacaensis	1852377	species	1892549	6	5	0.0
Pseudomonas silesiensis	1853130	species	6823539	48	24	0.0
Neisseria sp. 10022	1853276	species	2511904	15	12	0.0
Neisseria sp. 10023	1853278	species	2496444	17	12	0.0
Sphingobium sp. EP60837	1855519	species	4261696	27	18	0.0
Macrococcus canis	1855823	species	2363414	46	12	0.0
Bacillus sp. H15-1	1856406	species	4162101	69	0	0.0
Pseudomonas sp. TCU-HL1	1856685	species	6256697	46	24	0.0
Acidovorax sp. T1	1858609	species	4416593	31	12	0.0
Halothiobacillus sp. LS2	1860122	species	2908964	13	9	0.0
Sphingopyxis sp. MG	1866325	species	4222860	40	17	0.0
Phyllobacterium zundukense	1867719	species	6208009	25	18	0.0
Legionella clemsonensis	1867846	species	3272100	24	18	0.0
Enterobacter sp. HK169	1868135	species	4551186	21	5	0.0
Prosthecochloris sp. CIB 2401	1868325	species	2399849	9	7	0.0
Phreatobacter sp. S-12	1868589	species	4494445	41	28	0.0
Rhizobium sp. S41	1869170	species	5524367	21	6	0.0
Nostoc sp. CENA543	1869241	species	7207640	58	44	0.0
Paenibacillus sp. BIHB4019	1870819	species	7246671	46	32	0.0
Paenibacillus ihbetae	1870820	species	6593819	34	25	0.0
Enterobacter cloacae complex sp. 35734	1870930	species	5276896	24	6	0.0
Anaerococcus mediterraneensis	1870984	species	2080215	36	22	0.0
Lachnoclostridium phocaeense	1871021	species	3500754	18	17	0.0
Ndongobacter massiliensis	1871025	species	1864878	11	7	0.0
Propionimicrobium sp. Marseille-P3275	1871034	species	2010679	12	10	0.0
Halodesulfurarchaeum formicicum	1873524	species	4058229	4	4	0.0
Marinobacter salinus	1874317	species	4121005	11	8	0.0
Clavibacter capsici	1874630	species	3241713	19	10	0.0
Mycobacterium sp. djl-10	1879023	species	6579322	31	21	0.0
Microvirga ossetica	1882682	species	9631051	38	26	0.0
Halomonas sp. 1513	1883416	species	4129523	24	15	0.0
Selenomonas sp. oral taxon 920	1884263	species	2440121	10	7	0.0
Candidatus Nanopelagicus limnes	1884634	species	1238108	15	14	0.0
Candidatus Planktophila sulfonica	1884904	species	1344614	3	1	0.0
Candidatus Planktophila versatilis	1884905	species	5250003	18	13	0.0
Candidatus Planktophila vernalis	1884907	species	1364004	7	3	0.0
Candidatus Planktophila lacus	1884913	species	4254980	36	30	0.0
Candidatus Planktophila dulcis	1884914	species	4075729	17	10	0.0
Candidatus Nanopelagicus hibericus	1884915	species	1223088	8	5	0.0
Candidatus Nanopelagicus abundans	1884916	species	1161863	13	11	0.0
Brucella sp. 141012304	1885919	species	3442381	9	6	0.0
Streptococcus himalayensis	1888195	species	2275471	12	10	0.0
Anaerolineaceae bacterium oral taxon 439	1889813	species	2945494	13	13	0.0
Synechococcales	1890424	order	0	2	0	0.0
Pseudanabaenaceae	1890436	family	0	1	0	0.0
Chroococcidiopsidales	1890505	order	0	1	0	0.0
Brucella sp. 2002734562	1891098	species	3283485	1	0	0.0
Sulfolobus sp. A20	1891280	species	2688317	24	15	0.0
Pantoea alhagi	1891675	species	4316301	38	27	0.0
Fuerstia marisgermanicae	1891926	species	8920478	47	33	0.0
Bacillus sp. ABP14	1892404	species	5152566	82	20	0.0
Porphyrobacter sp. LM 6	1896196	species	2979257	24	20	0.0
Amycolatopsis sp. AA4	1896961	species	9172799	61	46	0.0
Halomonas aestuarii	1897729	species	3543891	28	20	0.0
Spiroplasma sp. TU-14	1898044	species	1199640	25	0	0.0
Rhodocyclaceae bacterium	1898103	species	3192379	15	12	0.0
Macrococcus sp. IME1552	1898474	species	2391700	86	46	0.0
Pseudomonas sp. LPH1	1898684	species	5229495	48	24	0.0
Candidatus Nitrosomarinus catalina	1898749	species	1360076	18	13	0.0
Streptococcus sp. NPS 308	1902136	species	1924728	21	7	0.0
Natrialbaceae archaeon JW/NM-HA 15	1902251	species	3930546	21	16	0.0
Brachybacterium sp. P6-10-X1	1903186	species	4385603	17	11	0.0
Erwiniaceae	1903409	family	0	4	0	0.0
Yersiniaceae	1903411	family	0	3	0	0.0
Morganellaceae	1903414	family	0	1	0	0.0
Jeotgalibaca sp. PTS2502	1903686	species	2300992	50	32	0.0
Oceanisphaera sp. AMac2203	1903694	species	2902896	17	10	0.0
Tumebacillus avium	1903704	species	5249768	44	24	0.0
Rhodobacteraceae bacterium	1904441	species	3336108	22	15	0.0
Betaproteobacteria bacterium GR16-43	1904640	species	4806848	37	23	0.0
Stenotrophomonas sp. LM091	1904944	species	4317450	32	20	0.0
Klebsiella sp. LTGPAF-6F	1905288	species	6790399	92	6	0.0
Pectobacterium parmentieri	1905730	species	7629572	52	27	0.0
Curtobacterium sp. BH-2-1-1	1905847	species	3795948	23	17	0.0
Hyphomonas sp. Mor2	1906738	species	3628091	21	14	0.0
Jeongeupia sp. USM3	1906741	species	3788814	34	26	0.0
Microbacterium sp. BH-3-3-3	1906742	species	3508491	17	12	0.0
Lelliottia jeotgali	1907578	species	4603334	47	22	0.0
Nonomuraea sp. ATCC 55076	1909395	species	13047416	95	65	0.0
Tessaracoccus sp. T2.5-30	1909732	species	3212699	23	10	0.0
Amycolatopsis sp. BJA-103	1911175	species	9488490	63	37	0.0
Marinilactibacillus sp. 15R	1911586	species	2767908	44	32	0.0
Virgibacillus sp. 6R	1911587	species	4749385	50	37	0.0
Tenericutes bacterium MZ-XQ	1911683	species	2157199	36	25	0.0
Tenericutes bacterium MO-XQ	1911684	species	2160980	42	27	0.0
Methanobacterium sp. MZ-A1	1911685	species	2524329	20	6	0.0
Pseudopropionibacterium	1912217	genus	0	1	0	0.0
Actinomyces sp. VUL4_3	1912795	species	2207832	15	7	0.0
Peptoniphilus sp. ING2-D1G	1912856	species	1601846	16	14	0.0
Gramella sp. LPB0144	1913577	species	2978889	21	16	0.0
Sphingopyxis sp. LPB0140	1913578	species	2533041	34	28	0.0
Spiroplasma sp. NBRC 100390	1914410	species	1199621	25	0	0.0
Rhizobium sp. Y9	1914541	species	5321211	28	4	0.0
Enterobacter sp. SA187	1914861	species	4429597	61	30	0.0
Thioclava nitratireducens	1915078	species	4238255	24	17	0.0
Enterobacter cloacae complex sp. ECNIH7	1915310	species	5388828	34	10	0.0
Microbacterium sp. 1.5R	1916917	species	3620317	20	3	0.0
Synechococcus sp. SynAce01	1916956	species	2750634	15	12	0.0
Alteromonas sp. RW2A1	1917158	species	4143824	23	8	0.0
Ketobacter alkanivorans	1917421	species	4914503	17	12	0.0
Sulfitobacter sp. AM1-D1	1917485	species	4691010	31	21	0.0
Aeromonas sp. ASNIH7	1920107	species	4868657	23	5	0.0
Enterobacteriaceae bacterium ENNIH2	1920109	species	6262406	76	23	0.0
Citrobacter sp. CFNIH10	1920110	species	5738233	70	11	0.0
Leclercia sp. LSNIH1	1920114	species	5411940	62	36	0.0
Leclercia sp. LSNIH3	1920116	species	5389886	64	8	0.0
Enterobacteriaceae bacterium ENNIH3	1920128	species	6079128	69	27	0.0
Delftia sp. HK171	1920191	species	6430384	48	20	0.0
Mycobacterium sp. WY10	1920667	species	6041408	36	18	0.0
Candidatus Micrarchaeota archaeon Mia14	1920749	species	952257	8	5	0.0
Marivivens sp. JLT3646	1920883	species	3147211	10	6	0.0
Mariprofundus aestuarium	1921086	species	2537610	10	9	0.0
Mariprofundus ferrinatatus	1921087	species	2301665	9	5	0.0
Geobacillus genomosp. 3	1921421	species	3486308	24	13	0.0
Sphingomonas sp. JJ-A5	1921510	species	3787976	21	15	0.0
Candidatus Erwinia sp. ErCipseudotaxifoliae	1922217	species	1094672	14	9	0.0
Candidatus Fonsibacter ubiquis	1925548	species	1160202	24	19	0.0
Paraburkholderia sp. SOS3	1926494	species	7502907	47	33	0.0
Sodalis endosymbiont of Henestaris halophilus	1929246	species	1622395	20	15	0.0
Pseudomonas sp. CC6-YY-74	1930532	species	5040792	51	32	0.0
Sporosarcina sp. P37	1930546	species	3335999	28	5	0.0
Sporosarcina sp. P33	1930764	species	3235441	25	2	0.0
Pseudomonas sp. S-6-2	1931241	species	4035153	30	17	0.0
Haloarcula taiwanensis	1932004	species	3721706	17	9	0.0
Halorientalis sp. IM1011	1932360	species	3778989	19	16	0.0
Sphingobacterium sp. B29	1933220	species	6357185	50	10	0.0
Bartonella sp. WD16.2	1933904	species	1762996	14	9	0.0
Bartonella sp. JB15	1933906	species	1494018	9	0	0.0
Bartonella sp. JB63	1933907	species	1493693	9	0	0.0
Bartonella sp. A1379B	1933910	species	1541976	8	0	0.0
Bartonella sp. Raccoon60	1933912	species	1615700	14	4	0.0
Klebsiella sp. M5al	1934254	species	5800138	69	4	0.0
Immundisolibacterales	1934945	order	0	1	0	0.0
Winogradskyella sp. J14-2	1936080	species	3349669	37	31	0.0
Seonamhaeicola sp. S2-3	1936081	species	3752836	40	37	0.0
Microbacterium sp. TPU 3598	1938334	species	3822982	20	13	0.0
Aquaspirillum sp. LM1	1938604	species	3962240	25	21	0.0
Brevundimonas sp. LM2	1938605	species	3564519	18	14	0.0
Janthinobacterium sp. LM6	1938606	species	6288464	57	31	0.0
Sphingomonas sp. LM7	1938607	species	4155514	28	20	0.0
Nostocales cyanobacterium HT-58-2	1940762	species	7899568	36	29	0.0
Phycisphaerae bacterium L21-RPul-D3	1940790	species	2951611	17	10	0.0
Bacillus sp. 275	1941347	species	4051970	55	7	0.0
Phycisphaerae bacterium ST-PulAB-D4	1941349	species	3192293	22	17	0.0
Phoenicibacter massiliensis	1944646	species	1447956	12	10	0.0
Cellvibrio sp. PSBB023	1945512	species	4705304	27	24	0.0
Capnocytophaga sp. H2931	1945657	species	2632967	24	4	0.0
Capnocytophaga sp. H4358	1945658	species	2633192	21	1	0.0
Paracoccus contaminans	1945662	species	3033494	32	24	0.0
Halomonas sp. 'Soap Lake #6'	1949203	species	4803686	22	0	0.0
Calothrix sp. NIES-2098	1954171	species	8878628	55	40	0.0
Actinomyces gaoshouyii	1960083	species	2359360	14	5	0.0
Sphingomonas sp. NIC1	1961362	species	3660563	40	16	0.0
Streptomyces sp. MOE7	1961713	species	8399509	31	6	0.0
Halomonas sp. 'Soap Lake #7'	1962264	species	4803686	22	0	0.0
Streptomyces sp. 3211	1964449	species	8991292	36	18	0.0
Campylobacter pinnipediorum	1965231	species	4312881	81	54	0.0
Colwellia beringensis	1967665	species	4661274	34	23	0.0
Microcystis sp. MC19	1967666	species	5020243	27	12	0.0
Halomonas sp. GT	1971364	species	4158464	20	12	0.0
Streptomyces sp. Sge12	1972846	species	8110698	50	26	0.0
Prosthecochloris sp. HL-130-GSB	1974213	species	2414726	7	5	0.0
Enterobacter sp. Crenshaw	1977566	species	4630785	19	4	0.0
Chromatiaceae bacterium 2141T.STBD.0c.01a	1978339	species	4790451	28	20	0.0
Cryobacterium sp. LW097	1978566	species	3961329	30	22	0.0
Cellulosimicrobium sp. TH-20	1980001	species	4265546	23	19	0.0
Rhizobium sp. NXC14	1981173	species	6686318	29	15	0.0
Pseudomonas sp. M30-35	1981174	species	4926954	14	11	0.0
Altererythrobacter mangrovi	1982042	species	2702851	21	16	0.0
Streptomyces sp. CLI2509	1984801	species	7232701	32	22	0.0
Xanthomonas phaseoli	1985254	species	15877123	29	17	0.0
Sulfuriferula sp. AH1	1985873	species	2916145	13	12	0.0
Desulfobulbus sp. ORNL	1986146	species	2774417	19	16	0.0
Brevefilum fermentans	1986204	species	2574431	12	10	0.0
Sulfurospirillum sp. SL2-1	1986224	species	2876536	20	14	0.0
Sphingobacteriaceae bacterium GW460-11-11-14-LB5	1986952	species	6182066	40	28	0.0
Cellvibrio sp. PSBB006	1987723	species	5257074	49	39	0.0
Lactobacillales bacterium	1993866	species	1548794	28	25	0.0
Sphingobacterium sp. G1-14	2003121	species	6325678	59	19	0.0
Cellulomonas sp. PSBB021	2003551	species	3794193	25	16	0.0
Stenotrophomonas sp. WZN-1	2005046	species	4512703	65	15	0.0
Legionella endosymbiont of Polyplax serrata	2005262	species	529746	10	8	0.0
Chondrocystis sp. NIES-4102	2005460	species	5002520	131	100	0.0
Calothrix sp. NIES-4101	2005461	species	10561507	67	46	0.0
Calothrix sp. NIES-3974	2005462	species	5985875	44	38	0.0
Calothrix sp. NIES-4071	2005469	species	12049274	193	151	0.0
Enterococcus wangshanyuanii	2005703	species	4155954	268	184	0.0
Thauera sp. K11	2005884	species	5291530	39	22	0.0
Luteimonas sp. 100111	2006110	species	3351776	32	22	0.0
Thermococcus sp. 5-4	2008440	species	1854909	3	1	0.0
Sterolibacteriaceae	2008793	family	0	1	0	0.0
Zoogloeaceae	2008794	family	0	1	0	0.0
Sagittula sp. P11	2009329	species	5576178	39	25	0.0
Bacillus sp. MD-5	2009331	species	4161448	791	62	0.0
Vibrio sp. 2521-89	2014742	species	4123863	21	8	0.0
Chryseobacterium sp. T16E-39	2015076	species	4872888	61	43	0.0
Bosea sp. AS-1	2015316	species	5838389	40	22	0.0
Thermococcus sp. EXT12c	2016361	species	2155760	7	5	0.0
Virgibacillus phasianinus	2017483	species	4071214	44	25	0.0
Brachybacterium sp. VM2412	2017484	species	3796663	19	12	0.0
Brachybacterium sp. VR2415	2017485	species	3568502	18	10	0.0
Kitasatospora sp. MMS16-BH015	2018025	species	8963858	69	48	0.0
Roseomonas sp. FDAARGOS_362	2018065	species	5174209	50	31	0.0
Pseudomonas sp. FDAARGOS_380	2018067	species	6499364	42	24	0.0
Shewanella bicestrii	2018305	species	5004414	19	8	0.0
Rhizobium sp. Kim5	2020311	species	6817255	36	11	0.0
Rhizobium sp. CIAT894	2020312	species	6657947	30	15	0.0
Rhizobium sp. TAL182	2020313	species	6402377	13	2	0.0
Arthrobacter sp. YN	2020486	species	5063552	25	20	0.0
Xanthomonadales bacterium D13	2021234	species	6120935	34	22	0.0
Labrenzia sp. VG12	2021862	species	5977548	22	13	0.0
Porphyrobacter HT-58-2	2023229	species	3279145	22	15	0.0
Plantactinospora sp. KBS50	2024580	species	6689726	58	43	0.0
Vibrio qinghaiensis	2025808	species	4017713	19	10	0.0
Parabacteroides sp. CT06	2025876	species	5372666	23	7	0.0
Herbaspirillum sp. meg3	2025949	species	5465798	31	21	0.0
Paraburkholderia aromaticivorans	2026199	species	8907716	61	32	0.0
Klebsiella quasivariicola	2026240	species	5946706	57	16	0.0
Bacillus sp. 1s-1	2026248	species	4166290	69	0	0.0
Verrucomicrobia bacterium	2026799	species	4730447	30	22	0.0
Enterobacter cloacae complex bacterium	2027919	species	4876999	34	10	0.0
Rhizobium sp. 10195	2028343	species	7070317	34	23	0.0
Chitinophagaceae bacterium 13	2029983	species	5279921	30	28	0.0
Shewanella sp. WE21	2029986	species	5266746	25	14	0.0
Aeromonas sp. CA23	2033032	species	5099209	23	12	0.0
Aeromonas sp. CU5	2033033	species	4615599	26	15	0.0
Rhodobacteraceae bacterium QY30	2033435	species	3551172	29	23	0.0
Serratia sp. MYb239	2033438	species	4986519	30	10	0.0
Actinoplanes sp. SE50	2033844	species	9239482	64	0	0.0
Rhodobacter sp. CZR27	2033869	species	4437113	28	18	0.0
Pseudodesulfovibrio	2035811	genus	0	1	0	0.0
Cupriavidus sp. NH9	2036817	species	8246935	54	32	0.0
Pectobacterium polaris	2042057	species	9835240	41	14	0.0
Candidatus Nitrosocaldus islandicus	2045011	species	1617394	36	28	0.0
Massilia sp. B2	2045208	species	7530059	71	51	0.0
Nocardioides sp. 78	2045452	species	3840802	25	16	0.0
Thalassospira sp. CSC3H3	2048283	species	5438289	22	15	0.0
Solibacillus sp. R5-41	2048654	species	4283411	55	44	0.0
Rhizobium sp. NXC24	2048897	species	7302537	46	35	0.0
Pseudomonas sp. HLS-6	2049589	species	5276694	23	13	0.0
Streptomyces sp. XZHG99	2049881	species	8710171	46	28	0.0
Bacillus sp. Lzh-5	2049935	species	4024750	292	224	0.0
Mycobacterium sp. PYR15	2051552	species	6037017	40	22	0.0
Enterobacter sp. CRENT-193	2051905	species	5196641	43	12	0.0
Neisseriaceae bacterium DSM 100970	2052837	species	2820660	24	20	0.0
Bacillus sp. HBCD-sjtu	2053832	species	5230501	45	2	0.0
Kyrpidia sp. EA-1	2055160	species	3352175	15	9	0.0
Idiomarina sp. X4	2055892	species	2616716	8	1	0.0
Candidatus Saccharibacteria bacterium YM_S32_TM7_50_20	2056494	species	1450269	4	4	0.0
Spirosoma sp. HA7	2057025	species	8794837	402	320	0.0
Bradyrhizobium sp. SK17	2057741	species	8288568	69	45	0.0
Enterococcus sp. CR-Ec1	2057791	species	3889849	42	6	0.0
Lacinutrix sp. Bg11-31	2057808	species	3666763	35	26	0.0
Alteromonas sp. MB-3u-76	2058133	species	4360928	22	5	0.0
Nonlabens sp. MB-3u-79	2058134	species	3184776	42	35	0.0
Olleya sp. Bg11-27	2058135	species	4314320	56	46	0.0
Planococcus sp. MB-3u-03	2058136	species	3614431	690	579	0.0
Polaribacter sp. ALD11	2058137	species	3567309	80	59	0.0
Shewanella sp. Pdp11	2059264	species	4973697	26	8	0.0
Chromobacterium sp. ATCC 53434	2059672	species	5138981	65	43	0.0
Gordonia sp. YC-JH1	2059875	species	4193324	25	17	0.0
Streptomyces sp. CMB-StM0423	2059884	species	8029398	65	45	0.0
Enterococcus sp. FDAARGOS_163	2060306	species	3821476	95	46	0.0
Enterococcus sp. FDAARGOS_375	2060307	species	3549293	158	47	0.0
Paracoccus sp. CBA4604	2065379	species	3299166	27	17	0.0
Citrobacter freundii complex sp. CFNIH2	2066049	species	5340584	76	20	0.0
Enterobacteriaceae bacterium ENNIH1	2066051	species	5666332	68	19	0.0
Mesorhizobium japonicum	2066070	species	7596297	58	35	0.0
Pseudomonas sp. NC02	2067572	species	6890566	36	19	0.0
Azoarcus sp. SY39	2067960	species	3225512	16	13	0.0
Paenibacillus sp. lzh-N1	2069255	species	5641488	34	13	0.0
Pseudomonas sp. XWY-1	2069256	species	6297253	45	8	0.0
Tamlana sp. UJ94	2069432	species	4116543	41	33	0.0
Laceyella sp. FBKL4.010	2071623	species	3374379	43	29	0.0
Plantactinospora sp. BB1	2071627	species	8386853	53	20	0.0
Lysinibacillus sp. YS11	2072025	species	4584915	70	34	0.0
Actinoalloteichus sp. AHMU CJ021	2072503	species	6822750	40	28	0.0
Massilia sp. ZMN-3	2072590	species	6337491	57	39	0.0
Enterobacter cloacae complex sp. FDA-CDC-AR_0132	2077137	species	4971441	29	4	0.0
Citrobacter freundii complex sp. CFNIH3	2077147	species	5634842	103	46	0.0
Citrobacter freundii complex sp. CFNIH4	2077148	species	5629494	77	5	0.0
Citrobacter freundii complex sp. CFNIH9	2077149	species	5688355	78	8	0.0
Sphingorhabdus sp. YGSMI21	2077182	species	4060755	19	13	0.0
Arthrobacter sp. PGP41	2079227	species	4270237	22	13	0.0
Acinetobacter sp. SWBY1	2079596	species	2953039	29	17	0.0
Deinococcus sp. NW-56	2080419	species	3567228	21	15	0.0
Actinomyces sp. oral taxon 897	2081702	species	3249416	16	12	0.0
Peptostreptococcaceae bacterium oral taxon 929	2081703	species	1646831	54	48	0.0
Pseudomonas sp. SWI6	2083051	species	5652054	33	3	0.0
Pseudomonas sp. SWI36	2083052	species	6172256	42	12	0.0
Pseudomonas sp. SWI44	2083053	species	5919083	34	5	0.0
Pseudomonas sp. LG1D9	2083054	species	6289439	33	18	0.0
Pseudomonas sp. LH1G9	2083055	species	6548975	44	13	0.0
Devosia sp. I507	2083786	species	4005916	24	17	0.0
Mordavella sp. Marseille-P3756	2086584	species	2769591	23	18	0.0
Streptomyces sp. WAC00288	2094021	species	7852859	33	17	0.0
Aureitalea sp. RR4-38	2094025	species	3182272	26	21	0.0
Victivallales bacterium CCUG 44730	2094242	species	5242681	39	27	0.0
Lactobacillus sp. CBA3605	2099788	species	2552584	28	13	0.0
Lactobacillus sp. CBA3606	2099789	species	2559736	52	7	0.0
Idiomarina sp. OT37-5b	2100422	species	2893517	20	14	0.0
Microbacterium sp. str. 'China'	2103230	species	3478219	12	6	0.0
Lactobacillus sp. D1501	2108362	species	3300892	34	2	0.0
Plantactinospora sp. BC1	2108470	species	8333965	42	17	0.0
Thalassococcus sp. SH-1	2109625	species	3892138	30	20	0.0
